

Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.98,3.9888,1.0000,1.0000,30.017,-0.181

Date/Time:,26-Aug-11 06:37:31 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad5 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.24,3.7190,1.0000,1.0000,30.018,-0.184

Date/Time:,27-Aug-11 12:24:10 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.80,1.8634,1.0000,1.0000,29.985,-0.211

Date/Time:,27-Aug-11 12:12:09 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.06,1.5686,1.0000,1.0000,29.988,-0.211

Date/Time:,27-Aug-11 12:00:12 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.10,1.5505,1.0000,1.0000,29.988,-0.207

Date/Time:,26-Aug-11 11:48:11 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.89,1.5178,1.0000,1.0000,29.987,-0.206

Date/Time:,26-Aug-11 11:36:16 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.79,1.9807,1.0000,1.0000,29.988,-0.210

Date/Time:,26-Aug-11 11:24:15 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.00,1.5680,1.0000,1.0000,29.989,-0.205

Date/Time:,26-Aug-11 11:12:17 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.15,1.7332,1.0000,1.0000,29.993,-0.202

Date/Time:,26-Aug-11 11:00:17 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.74,1.9401,1.0000,1.0000,29.994,-0.207

Date/Time:,26-Aug-11 10:48:21 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.79,3.1903,1.0000,1.0000,29.994,-0.206

Date/Time:,26-Aug-11 10:36:22 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.90,2.8776,1.0000,1.0000,29.998,-0.204

Date/Time:,26-Aug-11 10:24:25 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.04,1.5841,1.0000,1.0000,29.994,-0.205

Date/Time:,26-Aug-11 10:12:25 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.85,2.3682,1.0000,1.0000,29.994,-0.195

Date/Time:,26-Aug-11 10:00:28 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.08,1.7568,1.0000,1.0000,29.997,-0.197

Date/Time:,26-Aug-11 09:48:28 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.84,2.7785,1.0000,1.0000,29.998,-0.197

Date/Time:,26-Aug-11 09:36:32 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.89,1.7133,1.0000,1.0000,29.999,-0.197

Date/Time:,26-Aug-11 09:24:32 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.86,1.7504,1.0000,1.0000,29.997,-0.196

Date/Time:,26-Aug-11 09:12:36 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.04,2.1499,1.0000,1.0000,29.999,-0.196

Date/Time:,26-Aug-11 09:00:37 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.86,2.9642,1.0000,1.0000,30.002,-0.199

Date/Time:,26-Aug-11 08:48:41 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.88,1.8690,1.0000,1.0000,30.002,-0.197

Date/Time:,26-Aug-11 08:36:42 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.96,1.9942,1.0000,1.0000,30.001,-0.192

Date/Time:,26-Aug-11 08:24:47 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.89,2.5968,1.0000,1.0000,30.005,-0.194

Date/Time:,26-Aug-11 08:12:49 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.92,2.8197,1.0000,1.0000,30.006,-0.188

Date/Time:,26-Aug-11 08:00:54 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.90,3.0897,1.0000,1.0000,30.007,-0.188

Date/Time:,26-Aug-11 07:48:53 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.80,1.6553,1.0000,1.0000,30.009,-0.186

Date/Time:,26-Aug-11 07:36:59 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.72,3.0020,1.0000,1.0000,30.008,-0.182

Date/Time:,26-Aug-11 07:25:00 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.01,1.7027,1.0000,1.0000,30.012,-0.184

Date/Time:,26-Aug-11 07:13:03 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4309.01,1.8398,1.0000,1.0000,30.012,-0.181

Date/Time:,26-Aug-11 07:01:03 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.67,2.7047,1.0000,1.0000,30.012,-0.180

Date/Time:,26-Aug-11 06:49:06 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.74,1.6779,1.0000,1.0000,30.017,-0.181

Date/Time:,26-Aug-11 06:37:05 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad5 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.74,3.0327,1.0000,1.0000,30.018,-0.184

Date/Time:,27-Aug-11 12:23:36 AM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.97,35.4720,1.0000,1.0000,29.985,-0.211

Date/Time:,27-Aug-11 12:11:35 AM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.91,38.1626,1.0000,1.0000,29.988,-0.211

Date/Time:,26-Aug-11 11:59:38 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.13,16.2575,1.0000,1.0000,29.988,-0.207

Date/Time:,26-Aug-11 11:47:38 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.97,35.2991,1.0000,1.0000,29.987,-0.206

Date/Time:,26-Aug-11 11:35:41 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.00,28.6419,1.0000,1.0000,29.988,-0.210

Date/Time:,26-Aug-11 11:23:41 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.13,34.2013,1.0000,1.0000,29.989,-0.205

Date/Time:,26-Aug-11 11:11:43 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.36,18.4700,1.0000,1.0000,29.993,-0.202

Date/Time:,26-Aug-11 10:59:44 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.06,28.6391,1.0000,1.0000,29.994,-0.207

Date/Time:,26-Aug-11 10:47:48 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.76,41.5685,1.0000,1.0000,29.994,-0.206

Date/Time:,26-Aug-11 10:35:48 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.02,25.4023,1.0000,1.0000,29.998,-0.204

Date/Time:,26-Aug-11 10:23:52 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.98,30.9860,1.0000,1.0000,29.994,-0.205

Date/Time:,26-Aug-11 10:11:51 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.13,21.0173,1.0000,1.0000,29.994,-0.195

Date/Time:,26-Aug-11 09:59:54 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.78,30.3462,1.0000,1.0000,29.997,-0.197

Date/Time:,26-Aug-11 09:47:54 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.07,27.3109,1.0000,1.0000,29.998,-0.197

Date/Time:,26-Aug-11 09:35:58 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.13,29.8363,1.0000,1.0000,29.999,-0.197

Date/Time:,26-Aug-11 09:23:59 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.70,37.9909,1.0000,1.0000,29.997,-0.196

Date/Time:,26-Aug-11 09:12:03 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.29,20.5489,1.0000,1.0000,29.999,-0.196

Date/Time:,26-Aug-11 09:00:04 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.08,30.4198,1.0000,1.0000,30.002,-0.199

Date/Time:,26-Aug-11 08:48:07 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.06,22.0284,1.0000,1.0000,30.002,-0.197

Date/Time:,26-Aug-11 08:36:08 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.79,34.9355,1.0000,1.0000,30.001,-0.192

Date/Time:,26-Aug-11 08:24:13 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.04,27.6766,1.0000,1.0000,30.005,-0.194

Date/Time:,26-Aug-11 08:12:15 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.00,31.1719,1.0000,1.0000,30.006,-0.188

Date/Time:,26-Aug-11 08:00:20 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.13,27.0027,1.0000,1.0000,30.007,-0.188

Date/Time:,26-Aug-11 07:48:20 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.32,27.1301,1.0000,1.0000,30.009,-0.186

Date/Time:,26-Aug-11 07:36:25 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.95,21.2653,1.0000,1.0000,30.008,-0.182

Date/Time:,26-Aug-11 07:24:26 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.05,31.8406,1.0000,1.0000,30.012,-0.184

Date/Time:,26-Aug-11 07:12:29 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.83,41.2121,1.0000,1.0000,30.012,-0.181

Date/Time:,26-Aug-11 07:00:29 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4307.98,28.7871,1.0000,1.0000,30.012,-0.180

Date/Time:,26-Aug-11 06:48:32 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.11,36.3318,1.0000,1.0000,30.017,-0.181

Date/Time:,26-Aug-11 06:36:31 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad5 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4308.00,22.2121,1.0000,1.0000,30.018,-0.184

Date/Time:,27-Aug-11 12:24:36 AM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.16,4.3220,1.0000,1.0000,44.985,-0.216

Date/Time:,27-Aug-11 12:12:37 AM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.32,4.3494,1.0000,1.0000,44.988,-0.217

Date/Time:,27-Aug-11 12:00:38 AM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.39,4.0088,1.0000,1.0000,44.988,-0.212

Date/Time:,26-Aug-11 11:48:40 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.45,4.4111,1.0000,1.0000,44.987,-0.211

Date/Time:,26-Aug-11 11:36:41 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.45,4.3099,1.0000,1.0000,44.988,-0.216

Date/Time:,26-Aug-11 11:24:44 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.55,4.3576,1.0000,1.0000,44.989,-0.209

Date/Time:,26-Aug-11 11:12:43 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.43,4.4644,1.0000,1.0000,44.993,-0.207

Date/Time:,26-Aug-11 11:00:45 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.51,4.5574,1.0000,1.0000,44.994,-0.214

Date/Time:,26-Aug-11 10:48:47 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.02,4.5743,1.0000,1.0000,44.994,-0.213

Date/Time:,26-Aug-11 10:36:50 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.21,4.5870,1.0000,1.0000,44.998,-0.211

Date/Time:,26-Aug-11 10:24:51 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.59,4.4681,1.0000,1.0000,44.994,-0.213

Date/Time:,26-Aug-11 10:12:53 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.37,3.9928,1.0000,1.0000,44.994,-0.200

Date/Time:,26-Aug-11 10:00:54 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.70,4.4314,1.0000,1.0000,44.997,-0.203

Date/Time:,26-Aug-11 09:48:57 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.54,3.9665,1.0000,1.0000,44.998,-0.204

Date/Time:,26-Aug-11 09:36:57 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.25,4.2844,1.0000,1.0000,44.999,-0.203

Date/Time:,26-Aug-11 09:25:01 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.60,5.0559,1.0000,1.0000,44.997,-0.202

Date/Time:,26-Aug-11 09:13:01 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),10189.55,4.1906,1.0000,1.0000,44.999,-0.204

Date/Time:,26-Aug-11 09:01:06 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad6 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
